onset	duration	sample	trial_type	response_time	stim_file	value
0.0700000000	n/a	n/a	Right response	n/a	n/a	keypad2
0.4520000000	n/a	n/a	Right response	n/a	n/a	keypad2
35.6300000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
36.6080000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
43.7160000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
44.8520000000	n/a	n/a	STATUS	n/a	n/a	keyboard0
61.3140000000	n/a	n/a	Left response	n/a	n/a	keypad1
63.5860000000	n/a	n/a	Left response	n/a	n/a	keypad1
66.4400000000	n/a	n/a	Right response	n/a	n/a	keypad2
69.2880000000	n/a	n/a	Left response	n/a	n/a	keypad1
69.2920000000	n/a	n/a	Left response	n/a	n/a	keypad1
71.9140000000	n/a	n/a	Right response	n/a	n/a	keypad2
74.0880000000	n/a	n/a	Right response	n/a	n/a	keypad2
76.3380000000	n/a	n/a	Left response	n/a	n/a	keypad1
86.4620000000	n/a	n/a	Right response	n/a	n/a	keypad2
91.8620000000	n/a	n/a	Left response	n/a	n/a	keypad1
92.9360000000	n/a	n/a	Right response	n/a	n/a	keypad2
95.1040000000	n/a	n/a	Left response	n/a	n/a	keypad1
97.2880000000	n/a	n/a	Left response	n/a	n/a	keypad1
99.4960000000	n/a	n/a	Right response	n/a	n/a	keypad2
101.6700000000	n/a	n/a	Right response	n/a	n/a	keypad2
104.3180000000	n/a	n/a	Left response	n/a	n/a	keypad1
111.7060000000	n/a	n/a	Left response	n/a	n/a	keypad1
111.7100000000	n/a	n/a	Left response	n/a	n/a	keypad1
124.0560000000	n/a	n/a	STATUS	n/a	n/a	245
125.8920000000	n/a	n/a	Train Stim: F E	n/a	n/a	20
127.1960000000	n/a	n/a	Right response	n/a	n/a	keypad2
127.2920000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
129.0280000000	n/a	n/a	Train Stim: C D	n/a	n/a	14
130.8960000000	n/a	n/a	Left response	n/a	n/a	keypad1
131.0140000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
132.5480000000	n/a	n/a	Train Stim: A B	n/a	n/a	10
133.9620000000	n/a	n/a	Left response	n/a	n/a	keypad1
134.0660000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
135.7020000000	n/a	n/a	Train Stim: D C	n/a	n/a	17
137.2960000000	n/a	n/a	Left response	n/a	n/a	keypad1
137.4040000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
139.1380000000	n/a	n/a	Train Stim: A B	n/a	n/a	10
140.1560000000	n/a	n/a	Right response	n/a	n/a	keypad2
140.2400000000	n/a	n/a	Feedback: Correct	n/a	n/a	94
141.8740000000	n/a	n/a	Train Stim: E F	n/a	n/a	18
143.3900000000	n/a	n/a	Right response	n/a	n/a	keypad2
143.5100000000	n/a	n/a	Feedback: Correct	n/a	n/a	94
145.2440000000	n/a	n/a	Train Stim: D C	n/a	n/a	16
147.0900000000	n/a	n/a	Left response	n/a	n/a	keypad1
147.1960000000	n/a	n/a	Feedback: Correct	n/a	n/a	94
148.7320000000	n/a	n/a	Train Stim: B A	n/a	n/a	12
150.2160000000	n/a	n/a	Left response	n/a	n/a	keypad1
150.3000000000	n/a	n/a	Feedback: Correct	n/a	n/a	94
151.9360000000	n/a	n/a	Train Stim: E F	n/a	n/a	19
153.3760000000	n/a	n/a	Right response	n/a	n/a	keypad2
153.5040000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
155.0380000000	n/a	n/a	Train Stim: B A	n/a	n/a	13
156.0320000000	n/a	n/a	Left response	n/a	n/a	keypad1
156.1400000000	n/a	n/a	Feedback: Incorrect	n/a	n/a	104
157.6740000000	n/a	n/a	Train Stim: C D	n/a	n/a	14
